2599	CaHO4.5S	1840
2600	Br3N	1840
2601	CH20Na2O13	1840
2602	CuI2O6	1840
2603	C6Cu3FeN6	1840
2604	CH14Na2O10	1840
2605	CHg2N2S	1840
2606	Hg3O6S	1840
2607	HgI2O6	1840
2608	C12Fe2N12Zn3	1840
2609	NP	1840
2610	Al6H60O51S4	1840
2611	AgClO12S4	1840
2612	C6H6AlNa3O15	1840
2613	Ba5I2O12	1840
2614	H8I4N2Zn	1840
2615	Cl4O3SSe	1840
2616	I3KZn	1840
2617	H6I4Na2O3Zn	1840
2618	Hg2I2O6	1840
2619	HgI3	1840
2620	Cl4CuH10N2O	1840
2621	I2O6Sr	1840
2622	Cl2H12N6O6Pt	1840
2623	C6HCu2FeN6O	1840
2624	ClH13N6O7Pt	1840
2625	C8H20Cu3O17	1840
2626	CuH2I2O7	1840
2627	C8H8Fe3N8O4	1840
2628	C6FeHg4N6	1840
2629	C12Fe2Hg3N12	1840
2630	C8Fe3N8	1840
2631	H5NTe	1840
2632	H2O6PtS2	1840
2633	C2ClHgN2Na	1840
2634	C2CaCl2HgN2	1840
2635	C2Cl2HgMgN2	1840
2636	C2Cl2HgN2Sr	1840
2637	H5NSe	1840
2638	H12I2O12Sr	1840
2639	CoHI2O	1840
2640	Ca5I2O12	1840
2641	CoI2O6	1840
2642	FeI2O6	1840
2643	I2O12Sr5	1840
2644	C6H2Cl2N2O4	1840
2645	C4H8N6Ni	1840
2646	Cl4H12N4Pt	1840
2647	Fe6H9O16.5S	1840
2648	CoH3I2O7.5	1840
2649	I2O9Sr2	1840
2650	Fe14H21O34.5S	1840
2651	H2Hg3N2O9	1840
2652	C2H4ClHgN3	1840
2653	Cl3H18I2Na5O15	1840
2654	H2INaO4	1840
2655	H10INaO8	1840
2656	H6INaO6	1840
2657	H7.98I2N2.66O6Zn	1840
2658	HINaO	1840
2659	H4N2O5S2	1840
2660	CoHI2NO6	1840
2661	I2NiO6	1840
2662	HgI6	1840
2663	Cl2H12N4S	1840
2664	C4H14N6NiO3	1840
2665	B4H10K2O12	1840
2666	C8H16Cu3O15	1840
2667	CuH18I2N4O9	1840
2668	C6H13ClO	1840
2669	C8H18Cu3O16	1840
2670	Cl2H16N4O6PtS	1840
2671	C2H12Cl2N4O4Pt	1840
2672	C2H4N2O12Pb2	1840
2673	C2N2O10Pb2	1840
2674	H12I2N4NiO6	1840
2675	C4H8	1840
2676	C6H13NO5	1840
2677	C6H12N2O4S2	1840
2678	C5H11ClO	1840
2679	C3H4N2O4	1840
2680	C10H18O4	1840
2681	C2O4	1840
2682	C7H5BrO2	1840
2683	C7H12O6	1840
2684	C4H5N3O6S	1840
2685	C7H12O6	1840
2686	C12H14ClN3O9	1840
2687	C10H16O	1840
2688	C15H18N2	1840
2689	C2H7NO2	1840
2690	Cl	1840
2691	C7H5AgO2	1840
2692	C2H6O6	1840
2693	C2CuN2S2	1840
2694	C8H12N6O6	1840
2695	C4H13N5O7S	1840
2696	Cl2Ir	1840
2697	C8H6N4O6	1840
2698	C2HNaO4	1840
2699	H4N2O2S	1840
2700	C7H6O2	1840
2701	C8H6N4O8	1840
2702	C4H5N3O3	1840
2703	C6H4O2	1840
2704	C10H16	1840
2705	N4S4	1840
2706	ILi	1840
2707	C5H4N4O2	1840
2708	C8H8	1840
2709	I2Ni	1840
2710	HMgO4P	1840
2711	CH3Br	1840
2712	C2H5NO2	1840
2713	C6H5Br	1840
2714	C3H4ClN5	1840
2715	H6N2O3S	1840
2716	F6SiZn	1840
2717	C2H5NO4	1840
2718	C6H6FeK4N6O3	1840
2719	CuH6N2O9	1840
2720	H12N2O12Zn	1840
2721	H6N2O9Zn	1840
2722	C10H8O4	1840
2723	O4SiZr	1840
2724	C6FeK3O12	1840
2725	C6FeIK4N6	1840
2726	C2Hg2N2O	1840
2727	H6N2O2S	1840
2728	N2O9S2	1840
2729	AsCl5	1840
2730	H10Mg3O13P2	1840
2731	Fe4O	1840
2732	H3O5PZn	1840
2733	H2HgN2O3	1840
2734	H6HgN4O6	1840
2735	O3PbSe	1840
2736	Cl4H10N2OZn	1840
2737	H18I2N6Ni	1840
2738	NiI2.6NH3	1840
2739	H4Hg4I4N2O9	1840
2740	H12I2N4Ni	1840
2741	HgI4K2	1840
2742	C6FeIK4N6	1840
2743	Cl2CuH12N4	1840
2744	CuH12N2O7S	1840
2745	Cu3H24N4O9	1840
2746	S3Sb2	1840
2747	BaCl2H6O11	1840
2748	Cl2CuH6N2	1840
2749	H6N2O4SZn	1840
2750	H12I2N4Zn	1840
2751	H8Hg2N6O9	1840
2752	C4H4KO7Sb	1840
2753	H8N2O5SZn	1840
2754	H20N4O8SZn	1840
2755	H20O19SZn6	1840
2756	HNO4SZn	1840
2757	H16N4O6SZn	1840
2758	Cl2Cu3O2	1840
2759	Cl2Cu3H6O5	1840
2760	Cl2Cu3H8O6	1840
2761	Cl2Cu3H2O3	1840
2762	ClCuHO	1840
2763	CuH6IN2	1840
2764	CuH6N2O4S	1840
2765	C6HFeNa3O	1840
2766	Cl4Hg2S	1840
2767	Cl8H16I2MgO8	1840
2768	C6H4Cl2	1840
2769	C6H6FeK3O15	1840
2770	Cl5FeH2K2O	1840
2771	C3H3HgNO2	1840
2772	C4H5FeKO10.5	1840
2773	Cl2H3NZn	1840
2774	Cl6I2	1840
2775	AsCl2Hg2	1840
2776	Cl4H4IN	1840
2777	AsClHg	1840
2778	C4H11NO10	1840
2779	Cl2CuH6N2	1840
2780	H15MgO11P	1840
2781	Cl2H14N4OZn	1840
2782	Cl4INa	1840
2783	H12N3S4Sb	1840
2784	CaCl8I2	1840
2785	HMg3OP2	1840
2786	C4H6O9Sb2	1840
2787	Co4I2O3	1840
2788	BiH9I3N3	1840
2789	H6Hg6N4O16	1840
2790	H12Hg2N6O11	1840
2791	H10Hg2N6O10	1840
2792	C8H15KO15.5Sb	1840
2793	H20K10O10S11Sb4	1840
2794	Cl2H7N2O0.5Zn	1840
2795	O9SZn6	1840
2796	Hg2I2N2O6	1840
2797	Cl2CuH14N4O	1840
2798	Cu4H6N2O12	1840
2799	Cl2CuH18N6	1840
2800	C3H4Cl2O2	1840
2801	C4H6Cl4O	1840
2802	C6H12O6	1840
2803	C2H3Cl3	1840
2804	C2H2Cl2	1840
2805	C3H4Cl2O2	1840
2806	C4H5Cl3O2	1840
2807	C4Cl8O2	1840
2808	C15H14O5	1840
2809	C10H20O	1840
2810	C10H20O	1840
2811	C14H8Cl2	1840
2812	C13H8Cl2O	1840
2813	C6HCl3O2	1840
2814	C13H8Br2O	1840
2815	C10H18	1840
2816	C8H7NO2	1840
2817	C13H8Cl4	1840
2818	C13H6Cl4O	1840
2819	C13H6Cl4O	1840
2820	C10H17Cl	1840
2821	C13H8Cl4	1840
2822	C14H20Cl4O4	1840
2823	C10H18	1840
2824	C12H16O3	1840
2825	C12H17NO2	1840
2826	C11H11Br3O2	1840
2827	C13H6Cl6	1840
2828	C17H17Br2NO2	1840
2829	C21H15Cl3N2O3	1840
2830	C21H15Br3N2O3	1840
2831	I3	1840
2832	ClO2	1840
2833	C2H4MgO6	1840
2834	C7H7KO3	1840
2835	C14H14BaO6	1840
2836	C29H22BrN3	1840
2837	C84H106Cl4N8O15	1840
2838	Cl4Zr	1840
2839	CH6N2O2	1840
2840	C7H9NO2	1840
2841	C13H8Br2Cl2	1840
2842	C4H8O2	1840
2843	C21H21ClN2O2	1840
2844	C6H5Cl	1840
2845	C6H4Cl2	1840
2846	C7H5ClO2	1840
2847	C13H8Cl2O	1840
2848	C7H9N	1840
2849	C7H5BrO2	1840
2850	C7H6O3	1840
2851	CoI2	1840
2852	C6H3Cl3	1840
2853	C2HCl3O2	1840
2854	C20H19NO5	1840
2855	C5H11N	1840
2856	Cl2Rh	1840
2857	C21H18N2O3	1840
2858	Cl2H6N2Pt	1840
2859	Cl4H12N4Pt2	1840
2860	CH3IMg	1840
2861	C10H18O4	1840
2862	Na3O4Sb	1840
2863	H20Na4O17P2	1840
2864	H14N4O2Pt	1840
2865	C14H12CuN2O2	1840
2866	H2S	1840
2867	H18I2N6Ni	1840
2868	C5H10O	1840
2869	C8H3Cl2NO2	1840
2870	C8H3Br2NO2	1840
2871	C8H15ClN2O4	1840
2872	Cl2H12N4Pt	1840
2873	Cl6N2O2Pt	1840
2874	Au2S3	1840
2875	H18N6NiO4S	1840
2876	CHOS	1840
2877	Cl3HNO2Pt	1840
2878	Se	1840
2879	C12FeHg3K4N12	1840
2880	Co2S3	1840
2881	FeS	1840
2882	K2O6S3	1840
2883	C12H8FeHg3K4N12O4	1840
2884	NaO2Sb	1840
2885	Na2O5Sb2	1840
2886	O2Sb	1840
2887	Fe6H42K10O71S12	1840
2888	C4H4FeKO7	1840
2889	Fe2H48K2O40S4	1840
2890	Fe6H24K10O62S12	1840
2891	Fe6H48K8O73S12	1840
2892	AsCl3Hg3	1840
2893	CHOS	1840
2894	B6HN2O	1840
2895	B6H16MgO18	1840
2896	Cl4Hg5N2	1840
2897	H12N4O4PtS	1840
2898	O3Sb2	1840
2899	Cl4CuH4K2O2	1840
2900	AsCl3H6Hg3O3	1840
2901	Cl2H14N4OPt	1840
2902	B12H36MgO37	1840
2903	C2H6S	1840
2904	C2H4Cl2	1840
2905	C4H10Te	1840
2906	C4H20CuO11S2	1840
2907	C6H12Cl2O2	1840
2908	C12H20Cl4O2Pt2	1840
2909	C8Cl10O7	1840
2910	C57H104O6	1840
2911	C5H12O	1840
2912	C6H6O6	1840
2913	C20H38O2	1840
2914	C2H3Cl3	1840
2915	C2HCl5	1840
2916	C2H2Cl4O	1840
2917	C2H6O3S	1840
2918	C8H16O2	1840
2919	C2Cl6O	1840
2920	C4H10O2S2	1840
2921	C10H20O2	1840
2922	C7H12N2O	1840
2923	C4Cl10O	1840
2924	C4HCl5O4	1840
2925	C12H18O6	1840
2926	C6Cl10O4	1840
2927	C8H14Cl2N2O4	1840
2928	C5H4O3	1840
2929	C7H5NO4	1840
2930	C10H18O	1840
2931	C11H12O2	1840
2932	C10H5ClO3	1840
2933	C9H14O5S	1840
2934	C12H14	1840
2935	C5H4O3	1840
2936	C10H17Br	1840
2937	C21H15NO	1840
2938	C16H12N2O2	1840
2939	C21H22N2O2	1840
2940	C4H2Cl5NO3	1840
2941	C10H17I	1840
2942	C8H5Cl2NO3	1840
2943	C8H5Br2NO3	1840
2944	CNO	1840
2945	NO3	1840
2946	C8H12O8Pb	1840
2947	C10H22O3	1840
2948	C7H5KO2	1840
2949	C4H10O6Zn	1840
2950	C8H5ClKNO3	1840
2951	C7H6O3Pb	1840
2952	C14H10CuN2O9	1840
2953	C4H8AgN3O3S	1840
2954	C8H4ClNO2	1840
2955	C8H4BrNO2	1840
2956	H2O3S2	1840
2957	C2Ca	1840
2958	C3H7HgIO	1840
2959	C3H5KO3	1840
2960	C14H10CuO4	1840
2961	C14H12CuN2O2	1840
2962	C21H18FeN3O3	1840
2963	C6H10Cl2OPt	1840
2964	C4H6N2	1840
2965	H2O	1840
2966	C16H32O2	1840
2967	C18H36O2	1840
2968	C3H8O	1840
2969	CH5N	1840
2970	C5H10O	1840
2971	C6H3Cl3O	1840
2972	C6H3Br3O	1840
2973	H2S	1840
2974	C16H11NO2	1840
2975	C7H5NO4	1840
2976	C7H5NO4	1840
2977	C6H4N2O4	1840
2978	HKO3S	1840
2979	U	1840
2980	C8H6N2O	1840
2981	C9H12	1840
2982	C6H4N2O5	1840
2983	C6HCl5O	1840
2984	Cr2Na2O7	1840
2985	ClKO2	1840
2986	Br2CaO6	1840
2987	Br2O6Zn	1840
2988	K2O2	1840
2989	CrN	1840
2990	Cl2H12N4Pd	1840
2991	Cl2H6N2Pd	1840
2992	FeH8O8S	1840
2993	Cl5I	1840
2994	BrKO4	1840
2995	BrH4NO3	1840
2996	C4H8CuN2O4	1840
2997	K3O4Sb	1840
2998	FeNa2O4	1840
2999	CrHg2O4	1840
3000	Fe2K2O4	1840
3001	Cu3N	1840
3002	FeK2O4	1840
3003	C4H4KO7Sb	1840
3004	Pb3S6Sb2	1840
3005	Hg3N2	1840
3006	Na4O9PbS6	1840
3007	Hg3N2	1840
3008	Hg4N2O	1840
3009	H5Hg2NO3	1840
3010	Cl2H6N2Pd	1840
3011	H2N2O8Pb2	1840
3012	K2O4	1840
3013	Na2O6PbS4	1840
3014	BaFeO4	1840
3015	HOSb	1840
3016	HHg2NO	1840
3017	Cr6O15S2	1840
3018	Cr2O9S2	1840
3019	Cu6H16Na4O23S10	1840
3020	Br2H12MgO12	1840
3021	CrH24NaO20S2	1840
3022	Cr2K3NaO8	1840
3023	Pb3S8Sb2	1840
3024	Hg3S8Sb2	1840
3025	H8N2S7	1840
3026	AgBrH6N2O3	1840
3027	H18Na3O9S4Sb	1840
3028	FeK2O4	1840
3029	Cl6Hg9O3S8Sb2	1840
3030	H8N2S5	1840
3031	Hg6S8Sb2	1840
3032	AuHI4	1840
3033	Co3S8Sb2	1840
3034	Br2CaHO	1840
3035	CaCl2O5	1840
3036	BaBrO3	1840
3037	BrKO2	1840
3038	C4H4Hg2O4	1840
3039	S8Sb2Zn3	1840
3040	Cu3S8Sb2	1840
3041	Ag3S4Sb	1840
3042	O3S4Sb4	1840
3043	As2Cl6H21N7	1840
3044	Br2H2O7Sr	1840
3045	Br2H2O7Pb	1840
3046	BiS4Sb	1840
3047	Br2CaH2O7	1840
3048	Br2CuH10O11	1840
3049	Cl6H12Na2O6Sn	1840
3050	C4H7KO4	1840
3051	H5K2O4S2Sb	1840
3052	BaH10O11Sb2	1840
3053	C2H6N4Pd	1840
3054	Br2H12N2O9Zn	1840
3055	O3S4Sb4	1840
3056	H2I3NaO9	1840
3057	Cl2H14N4OPd	1840
3058	Cu6H12Na4O21S10	1840
3059	Cu6H10Na4O20S10	1840
3060	Cu3S3Sb	1840
3061	Cu3S8Sb2	1840
3062	Br2CuH12N4O6	1840
3063	Cu12S9Sb2	1840
3064	Cu6S9Sb4	1840
3065	C8H14CuO12	1840
3066	Cu8O5S8Sb2	1840
3067	C4H12As2S	1840
3068	C2H8AsClO2	1840
3069	C4H12As2Se	1840
3070	C8H10CuO10	1840
3071	HI2NaO6	1840
3072	C4H10CuN2O5	1840
3073	C2H5ClO4	1840
3074	C4H6N2O2	1840
3075	C4H6O7S	1840
3076	C4H6O10S2	1840
3077	C2H6AsF	1840
3078	C2H6AsCl	1840
3079	C2H6AsBr	1840
3080	C2H6AsI	1840
3081	C4H12As2S2	1840
3082	C2H7AsO2	1840
3083	C3H6AsN	1840
3084	C7H14O2	1840
3085	CCl2N2O4	1840
3086	C10H14O	1840
3087	C4H4O4	1840
3088	C6H2Cl2O4	1840
3089	C6H5O7	1840
3090	C10H18Cl2	1840
3091	C10H12O2	1840
3092	C7H5NO4	1840
3093	C7H6N2O4	1840
3094	C7H6S	1840
3095	C9H12O3S	1840
3096	C10H14O	1840
3097	C8H5NO6	1840
3098	C9H16	1840
3099	C12H6O12	1840
3100	C12H16O2	1840
3101	C8H7NO3	1840
3102	C6H3Cl2NO3	1840
3103	C16H12N2O3	1840
3104	C16H12N2O3	1840
3105	C21H19NS2	1840
3106	C16H11N3O3	1840
3107	C16H12N2O4	1840
3108	C10H18O2	1840
3109	C19H30	1840
3110	C10H10O5	1840
3111	C16H12N2O2S2	1840
3112	C12H4N2O8	1840
3113	C16H6Br4N2O2	1840
3114	C15H11NO5	1840
3115	C16H9Cl2N3O3	1840
3116	C14H4N4O12	1840
3117	C16H8Cl4N2O3	1840
3118	C16H8Br4N2O3	1840
3119	ClNaO4	1840
3120	C16H7Br4N3O3	1840
3121	AgF	1840
3122	C4H10BaO8S2	1840
3123	C7H9AgO4	1840
3124	C8H5NO2	1840
3125	C8H5ClN2O	1840
3126	C6H7NO	1840
3127	C12H15K3O18	1840
3128	C48H30K15N3O66	1840
3129	C16H8Cl2N2O2	1840
3130	O6S4	1840
3131	C2H4AgNO2	1840
3132	C6H4O2Pb	1840
3133	C8H7NaO2	1840
3134	C4H10CuN2O5	1840
3135	C6Cl4O2	1840
3136	C7H6KNO2	1840
3137	C7H6AgNO2	1840
3138	C12H3N3O6	1840
3139	C6H6O2	1840
3140	C7H7NO2	1840
3141	C16H6Cl4N2O2	1840
3142	HMnO4	1840
3143	C16H48As8I6O	1840
3144	C16H48As8Cl6O	1840
3145	C16H48As8Br6O	1840
3146	C4H12As2Cl4Hg2O	1840
3147	C16H10Cl2N2O3	1840
3148	C7H8O	1840
3149	C8H8O3	1840
3150	C6H5ClO2S	1840
3151	C4H4Ag2O6	1840
3152	C7H8	1840
3153	C10H12O	1840
3154	C10H14O	1840
3155	C7H10O4	1840
3156	C16H10N2O2	1840
3157	C16H10N2O2	1840
3158	C8H12O4	1840
3159	C9H8O3	1840
3160	C2H2N2S3	1840
3161	C8H4O3	1840
3162	OPt	1840
3163	MgO3S	1840
3164	CBeO3	1840
3165	O4PdS	1840
3166	MgO3S2	1840
3167	Cl3U	1840
3168	Br2CdO6	1840
3169	BrLiO3	1840
3170	Na2O6S4	1840
3171	CrKO8S2	1840
3172	C6CrK3N6	1840
3173	C3FeN3	1840
3174	CrO4Zn	1840
3175	O8S2U	1840
3176	C6N6Pt	1840
3177	K2O7U2	1840
3178	CuH2KO4S2	1840
3179	C4N4Ni	1840
3180	BrHg	1840
3181	CO5U	1840
3182	ClHg	1840
3183	Cl2O3	1840
3184	C6CrK3O12	1840
3185	Br2H12MgO6	1840
3186	Br2HgO6	1840
3187	ClH3O5	1840
3188	BiH3O3	1840
3189	Cl2H4O2Pd	1840
3190	C3Na4O11U	1840
3191	C2Hg2N2	1840
3192	HgO4W	1840
3193	Br2H6N2Zn	1840
3194	O3S2Zn	1840
3195	Hg3O9W2	1840
3196	Cl2O3Pt4	1840
3197	Cu2P	1840
3198	C3AuN3	1840
3199	Cl4H6N2Pt	1840
3200	C4AuKN4	1840
3201	N2O7Pb2	1840
3202	O5U2	1840
3203	Hg2O11W3	1840
3204	C4N4Pt	1840
3205	BiS	1840
3206	CoC2N2S2H1O0.5	1840
3207	O3PbS2	1840
3208	Br2CuH18N6	1840
3209	Br2H18N6Ni	1840
3210	Br2CdH4O2	1840
3211	Br2CdH6N2	1840
3212	C2H12N6NiS2	1840
3213	Br2MnO6	1840
3214	Br2H6Hg4N2O9	1840
3215	CdCl2H18N6	1840
3216	H8N2O4U	1840
3217	As2S6Zn	1840
3218	H12NiO9S2	1840
3219	K2O4U	1840
3220	Cl2H8O7Pd4	1840
3221	K2O3Zn2	1840
3222	Br2H6N2NiO8	1840
3223	HOU	1840
3224	HOU	1840
3225	Br2Hg4O3	1840
3226	HgI	1840
3227	CdCl4H6Na2O3	1840
3228	Na6PtS4O13.5H3	1840
3229	Na6O12PtS4	1840
3230	BaH2S2	1840
3231	Al2H6K2O7	1840
3232	Na2O4U	1840
3233	NiO3S2	1840
3234	BaO3S2	1840
3235	C2CoN2	1840
3236	Br2H18N6Ni	1840
3237	H2O4U	1840
3238	Br2H6NiO3	1840
3239	CdH12I4Na2O6	1840
3240	CdCl3H4N	1840
3241	H4O5U	1840
3242	OPd2	1840
3243	H8N2O7U2	1840
3244	C3H16N4O11U	1840
3245	C2HN2NiOS2	1840
3246	K2O6S4	1840
3247	H6O9SU	1840
3248	CdCl3K	1840
3249	C9H5NO4	1840
3250	C4HCoO	1840
3251	C8H17Cl2HgN	1840
3252	Br2CuH9N3	1840
3253	Br2CuH15N5	1840
3254	Br2CdH12N4	1840
3255	C2HHg2O5	1840
3256	C4Hg2O8	1840
3257	C4HgK2N4	1840
3258	C6H6Fe2N6O3	1840
3259	Br2CoH12O12	1840
3260	Br2CuH12O12	1840
3261	C2H12N6NiS2	1840
3262	CrH2KO9S2	1840
3263	C4HCrKO	1840
3264	C4H12N2O6	1840
3265	Br3CrO9	1840
3266	CrH20Na2O14	1840
3267	C4H5NaO6	1840
3268	C3H2AuN3O	1840
3269	BeH4K2O10S2	1840
3270	C4H6AuN5O	1840
3271	H0.6K2O3.3S2	1840
3272	Cl4H12N4Pt	1840
3273	Ca2H8O13PbS6	1840
3274	C4H9NO7.5Sb	1840
3275	Hg2O4W	1840
3276	H62N10O52W12	1840
3277	C4H4K2O6	1840
3278	C4HAuN4	1840
3279	H4K4O11PbS6	1840
3280	C4HAuKN4O0.5	1840
3281	C4AgAuN4	1840
3282	H16N4O9PbS6	1840
3283	C2H4AuN3	1840
3284	BeF4K2	1840
3285	C4H9NO6	1840
3286	BeH2O2	1840
3287	H8N2O8PbS2	1840
3288	H12HgN2O10W2	1840
3289	C2H6N2O3S2Sr	1840
3290	Br2CaH18N6	1840
3291	H12K2MgO12S4	1840
3292	C4H6MgO7	1840
3293	BiBr3O9	1840
3294	H12MgO9S2	1840
3295	H2O4S2Sr	1840
3296	MnO3S2	1840
3297	CoH12O9S2	1840
3298	N4U3	1840
3299	C10H14Cl2HgN2	1840
3300	Br2H4HgO8	1840
3301	H36HgN8O17S10	1840
3302	HOS2U	1840
3303	H2O7SU	1840
3304	H8O12S2U	1840
3305	H18O17S2U	1840
3306	BaO4U	1840
3307	AlBr3H18O18	1840
3308	OSn	1840
3309	C20H38O22Sr3	1840
3310	C4H12O10Sr	1840
3311	Ca5H36O22S4	1840
3312	Bi6Br4H12O25	1840
3313	Al2H2K2O17S4	1840
3314	Al2H48K2O40S4	1840
3315	Al2H10.6K2O21.3S4	1840
3316	C4H14MgO11	1840
3317	C12Fe5K2N12	1840
3318	Ca6H40O25S5	1840
3319	FeH10O8S2	1840
3320	CBiNOS	1840
3321	BaH4O8S4	1840
3322	Br2H12NiO12	1840
3323	C4H9BaO8.5	1840
3324	Br2NiO6	1840
3325	CdCl6K4	1840
3326	Br2CdH2O7	1840
3327	H6N2O4PdS	1840
3328	H10N2O8U2	1840
3329	H4O7SU	1840
3330	H6O8SU	1840
3331	Br2HOU	1840
3332	H6N2O3S2Zn	1840
3333	H12N4O4PdS	1840
3334	C10H20K6O34U2	1840
3335	BNZn	1840
3336	C4H12N2O10Pd	1840
3337	H14N4O5PdS	1840
3338	Br2O6Pd	1840
3339	H20O21Pd8S	1840
3340	C4H6K2O13U	1840
3341	H12O17Pd8S	1840
3342	C4H14N2O13U	1840
3343	HN4OPdS	1840
3344	Cl4H12N2O4U	1840
3345	C4H7NaO7	1840
3346	Br2Hg4O7	1840
3347	Cu2K6O12S8	1840
3348	Cu5Hg3O12S8	1840
3349	C24H42Cl2K12N24O21Pt6	1840
3350	H2Na2O7PtS2	1840
3351	C4H14NiO11	1840
3352	C4H7NNiO6	1840
3353	C4H8CuO8	1840
3354	Cu4H14I2O18	1840
3355	Cu2H12I2O15	1840
3356	Br2Cu6H20O21	1840
3357	Cu5H10I2O17	1840
3358	CdCl2H6N2	1840
3359	C2O6Pb3	1840
3360	C2HN6OPb6	1840
3361	C4H8O8Pb	1840
3362	H4O8PbS4	1840
3363	C4H14As2Cl2O2Pt	1840
3364	C2H2N2S2	1840
3365	Br2H6N2NiO6	1840
3366	H24N4NiO9S2	1840
3367	Br2CdH9N3O6	1840
3368	C4H6O6	1840
3369	C39H74O6	1840
3370	C5H12O	1840
3371	C4H12As2	1840
3372	C2H3NO3	1840
3373	C16H32	1840
3374	C8H3NO5	1840
3375	C10H10O2	1840
3376	CHNS	1840
3377	C8H9ClO	1840
3378	C9H9Cl3O2	1840
3379	C8H7ClO3	1840
3380	C8H7BrO3	1840
3381	C8H7NO5	1840
3382	C16H14O7	1840
3383	C9H11NO	1840
3384	C6H4Br3N	1840
3385	C6H4N2O5	1840
3386	C7H4N2O7	1840
3387	C8H7NO5S	1840
3388	C21H16N2	1840
3389	C10H10O5	1840
3390	C13H21N	1840
3391	C16H12N2O3S	1840
3392	C10H11Br3O	1840
3393	C16H16N2O2	1840
3394	C23H30O	1840
3395	C27H24N2	1840
3396	C6H8ClN	1840
3397	CNNaS	1840
3398	C2H6BaN2O3S2	1840
3399	MgS	1840
3400	C2H6AsCl2Cu	1840
3401	C2MgN2S2	1840
3402	C2CaN2S2	1840
3403	C2N2NiS2	1840
3404	C2N2S2Zn	1840
3405	C2CdN2S2	1840
3406	C2BaN2S2	1840
3407	C4H6CoO4	1840
3408	CH5N3O4	1840
3409	C2H6CaN2O3S2	1840
3410	CH3CuN2S	1840
3411	C2H6CuN4S2	1840
3412	C2H6CdN4S2	1840
3413	C2H12CoN6S2	1840
3414	C2H6MnN2O3S2	1840
3415	C3H6FeN3O3S3	1840
3416	C2H6N4S2Zn	1840
3417	C14H24IN	1840
3418	C4H12O14U	1840
3419	C2O6U	1840
3420	C2H7NO5	1840
3421	C2H11BiN2O6S2	1840
3422	C2H6O9U	1840
3423	C28H48Cl6N2Pt	1840
3424	C9H6O2	1840
3425	C10H9N	1840
3426	O3U	1840
3427	Au	1840
3428	BiBr3	1840
3429	O2U	3010
3430	C17H33KOS2	1840
3431	C4H4MgO6	1840
3432	C8H8O2	1840
3433	C6H5BrMg	1840
3434	C16H16O4	1840
3435	H2O6S4	1840
3436	C4H4O6Sr	1840
3437	C4H8K2O8	1840
3438	C4H14FeO11	1840
3439	C4H10NNaO7	1840
3440	C4H5KO6	1840
3441	C4H4Na2O6	1840
3442	C2AuKN2	1840
3443	C10H12O	1840
3444	C10H12O	1840
3445	C8H17N	1840
3446	Br2Cu	1840
3447	CdCl2	1840
3448	ClPd	1840
3449	C10H14N2	1840
3450	C12H8S2	1840
3451	C16H14O6	1840
3452	C16H12O6	1840
3453	C16H14O	1840
3454	C22H23NO7	1840
3455	Cl2Cr	1840
3456	La2O3	1840
3457	Ni2O3	1840
3458	BiH3	1840
3459	N2O6Sr	1840
3460	CMnO3	1840
3461	FeO4P	1840
3462	Na2O4S2	1840
3463	C5H6N2O3	1840
3464	HNa2O4P	1840
3465	Cu3O4P	1840
3466	O3SZn	1840
3467	CaH2O8S2	1840
3468	Cl2CuO6	1840
3469	AsCu3O4	1840
3470	Cr2CuO7	1840
3471	Ag2O3S	1840
3472	NiO3S	1840
3473	Cl2MgO6	1840
3474	ClLiO3	1840
3475	BaCl2O4	1840
3476	H12LaN3O15	1840
3477	CrNa2O4	1840
3478	Cr2H8N2O7	1840
3479	Cl2MnO6	1840
3480	CrH8N2O4	1840
3481	O6S2Zn	1840
3482	Mn2O12S3	1840
3483	C14H12O	1840
3484	BaCl2H2O7	1840
3485	Br2O2U	1840
3486	Al2F2O4Si	1840
3487	Cl4OPb3	1840
3488	CCl2S	1840
3489	C12H27N	1840
3490	Cl2H12NiO6	1840
3491	Hg2O3S	1840
3492	Cl2O6Pb	1840
3493	Cr3K4O11	1840
3494	O6S3Zn	1840
3495	ZnSH5O5.5	1840
3496	CrO5	1840
3497	H6MnO6S	1840
3498	Ag2HN	1840
3499	H9N3O6S2	1840
3500	Ag3N	1840
3501	C12H10Ni3O14	1840
3502	CrO12S3	1840
3503	BaO6S3	1840
3504	FeO6S4	1840
3505	HOSn	1840
3506	CdO3S2	1840
3507	Cr2MgO4	1840
3508	H12NiO12S2	1840
3509	H2MnO4S	1840
3510	C12H34MgO24U2	1840
3511	H8O9SU	1840
3512	C12H30BaO22U2	1840
3513	H12O8S	1840
3514	H12O17UW3	1840
3515	C8H24O16PbU	1840
3516	I4U	1840
3517	C6H11AgO9U	1840
3518	C12HNiO	1840
3519	KO3Sb	1840
3520	Cu4H10O12S	1840
3521	HI3	1840
3522	Cl2O2Pb3	1840
3523	CdO3S	1840
3524	H4O4Sn	1840
3525	Au2S	1840
3526	CdH20N4O8S	1840
3527	H4O4U	1840
3528	Cd5Cr2H16O19	1840
3529	CdCrH18N4O7	1840
3530	C6H6O7Pb	1840
3531	Cl2CoH12O12	1840
3532	C12H30Co3O24	1840
3533	C12H38Co3O28	1840
3534	As2Cu3O8	1840
3535	H19I5O9	1840
