974	2
1590	1
2053	1
911	2
1572	3
973	2
813	7
1859	1
2501	1
2361	1
1045	2
3734	1
1000	3
397	13
845	6
2167	1
2912	1
449	15
781	5
1091	2
761	5
2745	2
487	11
569	7
1814	1
948	2
2046	2
1623	2
446	12
1158	5
2780	1
1701	1
754	3
500	9
584	5
1989	1
489	13
127	150
1047	2
1804	2
1841	1
823	1
4188	1
1169	2
150	88
2059	1
902	1
1176	1
4017	1
660	1
3870	2
2020	1
924	1
762	3
469	13
1750	1
718	5
178	63
3089	1
894	1
2697	1
1166	4
293	26
1882	1
1920	1
1774	1
724	2
641	1
1058	3
942	2
1151	1
3026	2
1114	1
576	4
664	2
404	15
706	3
1422	2
3095	2
2515	1
337	23
2349	1
1074	3
333	26
2653	1
2015	2
2253	1
499	12
2881	1
826	3
891	3
509	10
1313	2
3603	1
223	42
1015	2
526	7
2497	1
623	6
1428	1
885	3
304	33
1143	1
436	13
739	9
471	11
2607	1
332	15
353	17
1505	2
849	3
3861	1
2171	2
1474	1
210	43
388	14
4009	1
2722	1
1400	1
1678	2
2443	2
2341	2
756	1
2757	1
1060	5
326	22
2930	1
3684	1
389	17
1374	2
4100	1
544	7
1621	2
2188	1
719	2
566	3
1420	1
1174	2
804	2
842	4
3029	2
608	3
1186	2
1024	3
796	1
1777	3
872	1
716	4
889	5
1740	2
1133	3
811	4
1824	1
1343	1
2535	1
2247	1
646	9
2422	1
1146	1
1335	1
562	5
1495	2
6010	1
659	9
3762	1
506	9
627	5
4523	1
3141	1
497	10
3241	1
1710	1
2893	1
1022	1
317	21
681	6
6623	1
1188	1
444	9
2990	1
1431	1
4584	1
2937	1
2269	1
822	3
1175	1
3742	1
959	2
1985	2
307	24
3755	1
1481	2
4116	1
874	5
3788	1
1277	3
182	68
3321	1
1687	1
428	13
1964	1
1135	2
2112	1
1600	1
2182	1
2944	1
2010	1
1880	1
515	13
3831	1
445	15
362	14
1470	1
694	4
1628	2
621	7
2298	1
810	5
875	5
1818	1
2485	1
1270	1
1429	1
2527	1
612	5
537	10
3113	1
2814	1
991	1
483	8
6136	1
1011	5
328	20
1551	1
517	7
1606	1
1040	1
442	9
2862	1
194	55
1436	2
7178	1
1498	4
2405	1
2002	1
592	3
2911	1
1514	1
2958	1
1565	2
614	3
3082	1
272	29
1094	2
1509	1
1448	1
1281	1
639	6
901	1
3126	1
1783	2
364	13
2536	1
2569	1
1408	1
1055	4
3313	2
938	1
1276	1
912	1
2551	1
1258	2
1912	1
1134	1
1352	1
2423	1
960	1
2830	1
1125	1
4181	1
426	14
936	4
1229	2
4151	1
1391	1
832	5
565	16
287	21
1137	2
435	10
644	4
939	1
1042	1
768	4
816	1
808	2
865	4
505	7
1493	2
3738	1
536	7
2255	1
600	6
903	6
225	36
1683	2
5849	1
582	9
3636	2
1203	2
814	4
2684	1
530	7
2553	1
1319	2
2224	2
484	10
661	8
2008	1
1751	1
1051	3
992	1
2268	1
1309	1
1596	1
252	28
1624	1
466	7
1195	1
547	5
1340	3
468	7
5540	1
139	102
656	6
1066	2
1096	1
4582	1
383	16
460	8
2337	1
1700	2
2178	1
4993	1
2921	1
3895	1
705	2
2180	2
2251	2
1139	1
792	1
172	73
1860	1
1597	1
1460	1
2133	1
2718	1
476	17
5804	1
1364	2
455	9
474	10
3269	1
3320	1
1560	2
1434	3
1193	2
256	41
2448	2
1001	3
1569	1
575	4
183	70
371	17
1219	4
579	9
477	11
1900	1
1059	5
2047	1
585	4
2257	1
2923	1
787	4
1397	1
1209	2
1007	3
2736	1
633	5
927	1
2110	1
709	4
1217	2
750	10
1103	1
1194	1
2838	1
5499	1
1253	2
746	8
1053	1
1745	1
2825	1
819	2
1004	1
3234	1
1142	1
378	14
3009	1
812	4
2200	1
3873	1
2801	1
609	10
2388	1
943	2
3171	1
2076	1
3292	1
195	59
2717	1
1200	2
1516	3
2003	1
4510	1
1155	4
3436	1
2744	1
1046	3
1674	1
771	6
2213	1
3619	1
2732	1
1684	1
1164	1
1852	1
1610	1
511	9
2201	1
899	2
1640	1
668	5
2028	1
1290	1
870	3
3022	1
1808	2
616	5
3306	1
1881	1
3344	1
1032	2
3061	1
2019	1
1180	1
1165	3
851	3
1611	2
1523	1
1970	3
382	10
2365	1
1403	3
1099	4
645	4
3248	1
415	10
360	18
617	6
866	3
2804	1
3385	1
1927	1
498	7
1789	1
984	3
953	2
1198	1
695	6
1049	3
1558	2
255	35
2087	1
1658	2
2395	2
2904	1
1737	1
1065	1
727	2
806	2
1236	4
2122	1
2102	1
1936	1
5243	1
4311	1
2606	1
407	17
1671	1
2166	2
765	5
692	3
886	4
1835	2
1062	1
2475	1
186	55
558	5
1297	2
932	1
1261	1
2879	1
1285	1
1126	1
4274	1
2510	3
3097	1
1651	1
802	1
2849	2
1095	3
1453	1
2232	1
963	3
4018	1
766	5
1525	3
1098	2
1348	1
280	23
3750	1
248	35
2741	1
1950	1
1864	1
596	4
1023	1
1838	3
559	5
3120	1
1190	2
1413	3
682	7
3350	1
367	18
1212	2
1784	2
1010	1
208	48
344	18
941	2
2517	1
888	3
1350	2
557	13
331	19
1665	2
1153	2
1736	1
4491	1
1532	1
1617	1
2242	1
906	1
854	5
1160	3
715	5
701	7
4112	1
2554	1
1583	1
1471	2
650	5
363	17
840	3
3900	1
1490	1
1163	1
684	3
1819	1
1612	1
492	10
1323	3
303	31
3705	1
1568	1
3256	1
374	20
6594	1
4146	1
2364	1
512	8
907	3
1019	2
678	5
1266	1
2519	1
2332	1
2088	1
1863	2
1239	3
2143	1
630	7
504	9
1500	3
1803	2
1963	1
1634	1
995	2
3373	1
368	13
757	2
1566	1
2390	1
1510	1
366	20
1293	1
742	4
1792	1
4019	1
1704	1
311	23
3766	1
878	6
1299	1
1226	1
2245	1
1347	1
2066	2
1444	1
1383	3
1144	1
2227	1
674	4
2027	2
671	7
130	110
1110	1
1946	1
410	19
1604	1
2890	1
412	11
1708	1
2272	2
749	3
2050	1
879	2
1844	1
3118	1
1064	1
2668	1
1228	1
898	4
704	2
1680	1
439	19
638	8
2006	1
1159	1
3647	1
3418	1
3492	1
3283	2
493	8
2568	1
1766	1
929	3
376	19
1916	1
1697	1
419	14
1013	2
2284	1
541	10
2677	1
2828	2
1810	1
1907	1
1314	2
3136	1
798	5
2513	1
1876	1
1222	1
286	25
227	70
1	2398695
2	482517
3	183817
4	99810
5	58934
6	42114
7	30252
8	23415
9	18108
10	15079
11	12390
12	10421
13	9075
14	7706
15	6801
16	6134
17	5464
18	4900
19	4323
20	4078
21	3686
22	3405
23	3037
24	2917
25	2619
26	2433
27	2297
28	2160
29	1994
30	1884
31	1860
32	1656
33	1597
34	1561
35	1405
36	1300
37	1310
38	1229
39	1179
40	1119
41	1060
42	1008
43	1034
44	956
45	883
46	912
47	901
48	796
49	727
50	738
51	734
52	678
53	704
54	659
55	647
56	600
57	614
58	625
59	545
60	522
61	542
62	476
63	493
64	481
65	432
66	456
67	472
68	394
69	420
70	398
71	369
72	399
73	371
74	377
75	390
76	351
77	346
78	328
79	342
80	334
81	308
82	297
83	317
84	303
85	280
86	272
87	266
88	274
89	262
90	287
91	226
92	239
93	256
94	251
95	227
96	228
97	231
98	219
99	229
100	193
101	212
102	208
103	191
104	166
105	172
106	212
107	167
108	169
109	169
110	165
111	194
112	144
113	194
114	170
115	151
116	159
117	143
118	154
119	136
120	158
121	144
122	127
123	147
124	133
125	140
126	130
128	126
129	138
131	124
132	131
133	122
134	113
135	134
136	107
137	128
138	130
140	133
141	111
143	120
144	107
145	106
146	94
147	102
148	93
149	97
151	99
152	88
153	70
154	79
155	95
156	81
157	88
158	98
160	102
161	79
162	73
163	103
164	94
165	83
166	80
167	79
168	73
169	80
171	82
173	88
174	88
175	70
176	62
180	64
184	66
185	64
188	67
189	61
191	58
193	57
196	57
197	50
198	54
199	54
202	62
204	59
205	61
206	53
209	56
212	54
213	43
214	59
216	43
217	40
218	44
219	58
220	54
221	47
222	51
224	61
230	48
231	38
232	48
233	42
234	44
235	30
236	38
237	39
238	29
240	55
241	40
242	46
244	43
246	33
253	25
254	40
257	39
258	34
259	33
260	33
263	33
265	29
269	29
270	31
271	30
276	37
277	26
279	33
282	37
288	28
289	35
290	29
291	35
292	34
297	32
301	23
302	29
305	29
308	30
314	29
318	30
320	24
321	24
324	12
327	21
329	30
335	15
338	22
341	23
343	20
345	25
346	17
347	20
348	19
350	24
351	17
354	18
355	19
357	17
361	15
369	14
372	23
375	17
377	13
385	15
387	22
393	18
395	23
399	14
401	19
411	15
413	13
416	12
417	19
420	21
424	14
430	13
433	9
437	10
441	17
443	16
451	13
456	7
458	16
462	14
465	12
470	9
479	15
480	13
482	13
490	11
491	9
507	7
514	8
516	7
518	6
519	13
520	6
522	10
524	6
533	9
539	12
543	9
549	7
552	7
553	9
563	7
574	10
580	5
583	13
588	11
599	4
613	13
624	8
628	9
653	7
683	4
731	4
751	6
759	7
763	7
769	3
777	4
778	5
786	5
800	5
848	6
855	3
867	6
868	2
905	3
917	4
930	5
989	4
1054	3
1056	1
1075	2
1078	5
1084	3
1105	6
1108	1
1112	2
1122	1
1179	1
1196	1
1292	3
1298	4
1329	3
1433	3
1456	2
1518	2
1519	2
1540	1
1730	2
1744	2
1747	3
1868	2
1918	1
1990	2
2462	1
2470	1
2898	1
3326	1
3424	1
3526	1
3531	1
3731	1
3816	1
3897	1
4614	1
4639	1
4917	1
45409	1
